,brand,store,sido,gungu,address,phone
279,pelicana,л§ҢмҲҳ1м җ,мқёмІңкҙ‘м—ӯмӢң,лӮЁлҸҷкө¬,"мқёмІңкҙ‘м—ӯмӢң лӮЁлҸҷкө¬ л§ҢмҲҳм„ңлЎң 97-17, 103нҳё",032-462-2664
280,pelicana,л§ҢмҲҳ3м җ,мқёмІңкҙ‘м—ӯмӢң,лӮЁлҸҷкө¬,мқёмІңкҙ‘м—ӯмӢң лӮЁлҸҷкө¬ л°ұлІ”лЎң214лІҲкёё 6-2,
281,pelicana,л§ҢмҲҳмӮјнҷҳм җ,мқёмІңкҙ‘м—ӯмӢң,лӮЁлҸҷкө¬,мқёмІңкҙ‘м—ӯмӢң лӮЁлҸҷкө¬ мҶҢлһҳлЎң669лІҲкёё 30 106нҳё,032-465-0892
282,pelicana,л§ҢмҲҳмЈјкіөм җ,мқёмІңкҙ‘м—ӯмӢң,лӮЁлҸҷкө¬,мқёмІңкҙ‘м—ӯмӢң лӮЁлҸҷкө¬ мһҘмҠ№лӮЁлЎң34лІҲкёё 22 мғҒк°Җ 111нҳё,032-466-3331
283,pelicana,л§ҢмҙҢм җ,лҢҖкө¬кҙ‘м—ӯмӢң,мҲҳм„ұкө¬,лҢҖкө¬кҙ‘м—ӯмӢң мҲҳм„ұкө¬ көӯмұ„ліҙмғҒлЎң 1024,053-751-0870
284,pelicana,л§қмғҒм җ,к°•мӣҗлҸ„,лҸҷн•ҙмӢң,"к°•мӣҗлҸ„ лҸҷн•ҙмӢң  лҸҷн•ҙлҢҖлЎң 6270-16, 1мёө 111нҳё(л§қмғҒлҸҷ)",
285,pelicana,л§қмӣҗлҸҷм җ,м„ңмҡёнҠ№лі„мӢң,л§ҲнҸ¬кө¬,м„ңмҡёнҠ№лі„мӢң л§ҲнҸ¬кө¬ л°©мҡёлӮҙлЎң 66,02-337-8060
286,pelicana,л§ӨмӮ°м җ,кІҪкё°лҸ„,мҲҳмӣҗмӢңнҢ”лӢ¬кө¬,кІҪкё°лҸ„ мҲҳмӣҗмӢңнҢ”лӢ¬кө¬ к°“л§ӨмӮ°лЎң26лІҲкёё 24,
287,pelicana,л§ӨмҶЎм җ,кІҪкё°лҸ„,нҷ”м„ұмӢң,кІҪкё°лҸ„ нҷ”м„ұмӢң л§ӨмҶЎл©ҙ нҷ”м„ұлЎң2358лІҲкёё  37,031-294-7696
288,pelicana,л§Өнғ„м җ,кІҪкё°лҸ„,мҲҳмӣҗмӢңмҳҒнҶөкө¬,кІҪкё°лҸ„ мҲҳмӣҗмӢңмҳҒнҶөкө¬ лҸҷмҲҳмӣҗлЎң514лІҲ 15 103нҳё,031-214-9292
289,pelicana,л§Өнҷ”лҸҷм җ,кІҪкё°лҸ„,мӢңнқҘмӢң,кІҪкё°лҸ„ мӢңнқҘмӢң л§Өнҷ”1лЎң 21,031-313-2914
290,pelicana,лӘ…кіЎм җ,лҢҖкө¬кҙ‘м—ӯмӢң,лӢ¬м„ұкө°,лҢҖкө¬кҙ‘м—ӯмӢң лӢ¬м„ұкө° нҷ”мӣҗмқҚ л№„мҠ¬лЎң 2420,053-638-9935
291,pelicana,лӘ…ліҙм җ,м¶©мІӯл¶ҒлҸ„,м,м¶©мІӯл¶ҒлҸ„ м ңмІңмӢң мҡ©л‘җмІңлЎң 112(лӮЁмІңлҸҷ),043-644-4311
292,pelicana,лӘ…мқјм җ,м„ңмҡёнҠ№лі„мӢң,к°•лҸҷкө¬,м„ңмҡёнҠ№лі„мӢң к°•лҸҷкө¬ лҸҷлӮЁлЎң67кёё 44(лӘ…мқјлҸҷ),02-441-4171
293,pelicana,лӘЁк°Җм җ,кІҪкё°лҸ„,мқҙмІңмӢң,кІҪкё°лҸ„ мқҙмІңмӢң лӘЁк°Җл©ҙ м§„мғҒлҜёлЎң 1257(м„ұкҙ‘мЈјнғқ),031-633-3663
294,pelicana,лӘЁмҠ¬нҸ¬м җ,м,ңмЈјнҠ№лі„мһҗм№ҳлҸ„,м ңмЈјнҠ№лі„мһҗм№ҳлҸ„ м„ңк·ҖнҸ¬мӢң  ,
295,pelicana,лӘЁнҳ„м җ,кІҪкё°лҸ„,мҡ©мқёмӢңмІҳмқёкө¬,кІҪкё°лҸ„ мҡ©мқёмӢңмІҳмқёкө¬ лӘЁнҳ„л©ҙ мҷёлҢҖлЎң 36,031-339-6860
296,pelicana,лӘ©к°җм җ,кІҪкё°лҸ„,мӢңнқҘмӢң,кІҪкё°лҸ„ мӢңнқҘмӢң лҸҷм„ңлЎң 1095,031-405-3677
297,pelicana,лӘ©лҸҷ1м җ,м„ңмҡёнҠ№лі„мӢң,м–‘мІңкө¬,м„ңмҡёнҠ№лі„мӢң м–‘мІңкө¬ лӘ©лҸҷмӨ‘м•ҷлЎң 49,02-2642-0177
298,pelicana,лӘ©лҸҷ3м җ,м„ңмҡёнҠ№лі„мӢң,м–‘мІңкө¬,"м„ңмҡёнҠ№лі„мӢң м–‘мІңкө¬ лӘ©лҸҷлҸҷлЎң 50 A-111(мӢ м •лҸҷ, лӘ©лҸҷм•„нҢҢнҠё)",02-2645-3633
299,pelicana,лӘ©лҸҷмӢңмһҘм җ,м„ңмҡёнҠ№лі„мӢң,м–‘мІңкө¬,м„ңмҡёнҠ№лі„мӢң м–‘мІңкө¬ лӘ©лҸҷмӨ‘м•ҷлӮЁлЎң10 7,02-2646-4803
300,pelicana,лӘ©мғҒм„қлҙүм җ,лҢҖм,„кҙ‘м—ӯмӢң,"лҢҖм „кҙ‘м—ӯмӢң лҢҖлҚ•кө¬ лҢҖлҚ•лҢҖлЎң1454 11-6(лӘ©мғҒлҸҷ,1мёө)",
301,pelicana,лӘ©н–үм җ,м¶©мІӯл¶ҒлҸ„,м¶©мЈјмӢң,м¶©мІӯл¶ҒлҸ„ м¶©мЈјмӢң н–үм •10кёё 10(лӘ©н–үлҸҷ),043-853-2900
302,pelicana,л¬ҙкұ°1м җ,мҡёмӮ°кҙ‘м—ӯмӢң,лӮЁкө¬,мҡёмӮ°кҙ‘м—ӯмӢң лӮЁкө¬ мӢ ліөлЎң23лІҲкёё 15(л¬ҙкұ°лҸҷ),052-225-9200
303,pelicana,л¬ҙмӢӨм җ,к°•мӣҗлҸ„,мӣҗмЈјмӢң,к°•мӣҗлҸ„ мӣҗмЈјмӢң мӢңмІӯлЎң 88-1,033-734-9255
304,pelicana,л¬ҙмЈјм җ,м,„лқјл¶ҒлҸ„,м „лқјл¶ҒлҸ„ л¬ҙмЈјкө° л¬ҙмЈјмқҚ н–Ҙн•ҷлЎң 42,063-322-3938
305,pelicana,л¬өлҸҷм җ,м„ңмҡёнҠ№лі„мӢң,мӨ‘лһ‘кө¬,м„ңмҡёнҠ№лі„мӢң мӨ‘лһ‘кө¬ лҸҷмқјлЎң149кёё 15,02-973-4977
306,pelicana,л¬өнҳём җ,к°•мӣҗлҸ„,лҸҷн•ҙмӢң,"к°•мӣҗлҸ„ лҸҷн•ҙмӢң  л°ңн•ңлЎң 137(л°ңн•ңлҸҷ, к°ҖлҸҷ)",033-533-1668
307,pelicana,л¬ёкІҪм җ,кІҪмғҒл¶ҒлҸ„,л¬ёкІҪмӢң,кІҪмғҒл¶ҒлҸ„ л¬ёкІҪмӢң л¬ёкІҪмқҚ мЈјнқҳлЎң 29,054-571-7964
308,pelicana,л¬ёлҚ•м җ,кІҪмғҒл¶ҒлҸ„,нҸ¬н•ӯмӢңлӮЁкө¬,кІҪмғҒл¶ҒлҸ„ нҸ¬н•ӯмӢңлӮЁкө¬ мҳӨмІңмқҚ н•ҙлі‘лЎң 405 мІӯнҳём•„нҢҢнҠёмғҒк°Җ 101нҳё  ,054-292-1236
309,pelicana,л¬ёл§үм җ,к°•мӣҗлҸ„,мӣҗмЈјмӢң,к°•мӣҗлҸ„ мӣҗмЈјмӢң л¬ёл§үмқҚ л¬ёл§үмӢңмһҘ1кёё 55-2,033-735-0909
310,pelicana,л¬ёмӮ°м җ,кІҪкё°лҸ„,нҢҢмЈјмӢң,"кІҪкё°лҸ„ нҢҢмЈјмӢң л¬ёмӮ°мқҚ л¬ён–ҘлЎң 82,  102нҳё",031-952-2781
311,pelicana,л¬ём •м җ,м„ңмҡёнҠ№лі„мӢң,мҶЎнҢҢкө¬,"м„ңмҡёнҠ№лі„мӢң мҶЎнҢҢкө¬ мҶЎмқҙлЎң33кёё 6-17(л¬ём •лҸҷ, м§ҖмғҒ1мёө)",02-408-5797
312,pelicana,л¬ёмҙҢм җ,кІҪкё°лҸ„,кі,кІҪкё°лҸ„ кі м–‘мӢңмқјмӮ°м„ңкө¬ лҢҖмӮ°лЎң 183,031-913-9292
313,pelicana,л¬ён•ҷм җ,мқёмІңкҙ‘м—ӯмӢң,лҜём¶”нҷҖкө¬,"мқёмІңкҙ‘м—ӯмӢң лҜём¶”нҷҖкө¬ мҠ№н•ҷкёё 4(л¬ён•ҷлҸҷ, 101нҳё)",032-422-6892
314,pelicana,л¬ёнҷ”лҸҷм җ,м¶©мІӯл¶ҒлҸ„,м¶©мЈјмӢң,м¶©мІӯл¶ҒлҸ„ м¶©мЈјмӢң мӮ¬м§ҒмӮ°1кёё 15-11(л¬ёнҷ”лҸҷ),043-853-7204
315,pelicana,л¬ёнҷ”м җ,лҢҖм,„кҙ‘м—ӯмӢң,лҢҖм „кҙ‘м—ӯмӢң мӨ‘кө¬ ліҙл¬ёмӮ°лЎң161лІҲ 61,
316,pelicana,лҜёкёҲм җ,кІҪкё°лҸ„,м„ұлӮЁмӢңл¶„лӢ№кө¬,кІҪкё°лҸ„ м„ұлӮЁмӢңл¶„лӢ№кө¬ лҜёкёҲмқјлЎң 55 мғҒк°ҖлҸҷ108нҳё,031-714-7463
317,pelicana,лҜёлЈЎмӮ°л¶Ғм җ,м,„лқјл¶ҒлҸ„,м „лқјл¶ҒлҸ„ кө°мӮ°мӢң л¶ҖкіЎлЎң 125(лҜёлЈЎлҸҷ),063-465-8388
318,pelicana,лҜёмӮ¬1м җ,кІҪкё°лҸ„,н•ҳлӮЁмӢң,"кІҪкё°лҸ„ н•ҳлӮЁмӢң лҜёмӮ¬к°•ліҖмӨ‘м•ҷлЎң 223, 113нҳё (л§қмӣ”лҸҷ, м„јнҠёлҹҙнҢҢнҒ¬1)",031-795-3792
319,pelicana,лҜём•„м җ,м„ңмҡёнҠ№лі„мӢң,к°•л¶Ғкө¬,м„ңмҡёнҠ№лі„мӢң к°•л¶Ғкө¬ лҸ„лҙүлЎң29кёё 10 1мёө,02-985-1145
320,pelicana,лҜёмӣҗм җ,м¶©мІӯл¶ҒлҸ„,мІӯмЈјмӢңмғҒлӢ№кө¬,м¶©мІӯл¶ҒлҸ„ мІӯмЈјмӢңмғҒлӢ№кө¬ лҜёмӣҗл©ҙ лҜёмӣҗмӢңлӮҙ2кёё 19-3,043-298-3993
321,pelicana,лҜјлқҪм җ,кІҪкё°лҸ„,мқҳм,кІҪкё°лҸ„ мқҳм •л¶ҖмӢң мҳӨлӘ©лЎң 99,031-851-4749
322,pelicana,л°•лӢ¬лҸҷм җ,кІҪкё°лҸ„,м•Ҳм–‘мӢңл§Ңм•Ҳкө¬,кІҪкё°лҸ„ м•Ҳм–‘мӢңл§Ңм•Ҳкө¬ л°•лӢ¬лЎң 471,031-447-3131
323,pelicana,л°ҳкө¬м җ,мҡёмӮ°кҙ‘м—ӯмӢң,мӨ‘кө¬,мҡёмӮ°кҙ‘м—ӯмӢң мӨ‘кө¬ нҷ”н•©лЎң 403 (л°ҳкө¬лҸҷ),052-293-9999
324,pelicana,л°ҳлӢ¬л§Ҳмқ„м җ,кІҪкё°лҸ„,л¶ҖмІңмӢңмӣҗлҜёкө¬,кІҪкё°лҸ„ л¶ҖмІңмӢңмӣҗлҜёкө¬ мғҒмқјлЎң 69 1мёө,032-323-9292
325,pelicana,л°ҳмҶЎ2м җ,л¶ҖмӮ°кҙ‘м—ӯмӢң,н•ҙмҡҙлҢҖкө¬,л¶ҖмӮ°кҙ‘м—ӯмӢң н•ҙмҡҙлҢҖкө¬ л°ҳмҶЎлЎң924лІҲкёё 27-2,051-543-5531
326,pelicana,л°ҳмӣ”м җ,м,„лқјл¶ҒлҸ„,м „лқјл¶ҒлҸ„ м „мЈјмӢңлҚ•м§„кө¬ л°ҳмӣ”3кёё 19 (л°ҳмӣ”мЈјкіөм•„нҢҢнҠёмғҒк°Җ 104нҳё),063-213-8292
327,pelicana,л°ңмӮ°лҸҷм җ,м„ңмҡёнҠ№лі„мӢң,к°•м„ңкө¬,м„ңмҡёнҠ№лі„мӢң к°•м„ңкө¬ мҡ°мһҘмӮ°лЎң 9(лӮҙл°ңмӮ°лҸҷ),02-3664-0907
328,pelicana,л°©м–ҙм§„м җ,мҡёмӮ°кҙ‘м—ӯмӢң,лҸҷкө¬,мҡёмӮ°кҙ‘м—ӯмӢң лҸҷкө¬ нҷ”л¬ёлЎң 75,052-201-4730
329,pelicana,л°©мқҙ2м җ,м„ңмҡёнҠ№лі„мӢң,мҶЎнҢҢкө¬,"м„ңмҡёнҠ№лі„мӢң мҶЎнҢҢкө¬ мҳӨкёҲлЎң23кёё 25, лӮҳлҸҷ 1мёө (л°©мқҙлҸҷ)",02-423-8587
330,pelicana,л°©нҷ”1м җ,м„ңмҡёнҠ№лі„мӢң,к°•м„ңкө¬,м„ңмҡёнҠ№лі„мӢң к°•м„ңкө¬ м–‘мІңлЎң11кёё 8(л°©нҷ”лҸҷ 487-8 1мёө),02-2663-2224
331,pelicana,л°©нҷ”2м җ,м„ңмҡёнҠ№лі„мӢң,к°•м„ңкө¬,"м„ңмҡёнҠ№лі„мӢң к°•м„ңкө¬ л°©нҷ”лҸҷлЎң 116-1(л°©нҷ”лҸҷ, 1мёө)",02-2666-9992
332,pelicana,л°°кі§1м җ,кІҪкё°лҸ„,мӢңнқҘмӢң,кІҪкё°лҸ„ мӢңнқҘмӢң м„ңмҡёлҢҖн•ҷлЎң278лІҲкёё 25-8,031-431-2024
333,pelicana,л°°л°©м җ,м¶©мІӯлӮЁлҸ„,м•„мӮ°мӢң,м¶©мІӯлӮЁлҸ„ м•„мӮ°мӢң л°°л°©мқҚ лӘЁмӮ°лЎң 172,041-548-1258
334,pelicana,л°°мӢңлӮҙм җ,кІҪмғҒл¶ҒлҸ„,к№ҖмІңмӢң,кІҪмғҒл¶ҒлҸ„ к№ҖмІңмӢң к°җл¬ёл©ҙ л°°мӢңлӮҙкёё14,054-431-5425
335,pelicana,л°ұмӮ¬м җ,кІҪкё°лҸ„,мқҙмІңмӢң,кІҪкё°лҸ„ мқҙмІңмӢң л°ұмӮ¬л©ҙ нҳ„л°©лЎң 78-2,031-632-4462
336,pelicana,л°ұм•”м җ,кІҪмғҒл¶ҒлҸ„,мҡём§„кө°,кІҪмғҒл¶ҒлҸ„ мҡём§„кө° мҳЁм •л©ҙ мҶҢнғңлЎң 3,054-787-2466
337,pelicana,л°ұм–‘мӮ¬м җ,м,„лқјлӮЁлҸ„,м „лқјлӮЁлҸ„ мһҘм„ұкө° л¶Ғн•ҳл©ҙ л°ұм–‘лЎң 904,
338,pelicana,л°ұмІңм җ,кІҪмғҒл¶ҒлҸ„,кІҪмӮ°мӢң,кІҪмғҒл¶ҒлҸ„ кІҪмӮ°мӢң л°ұмІңлҸҷ кІҪмІӯлЎң219кёё 4-6 108нҳё ,
339,pelicana,л°ұн•ҷм җ,кІҪкё°лҸ„,м—°мІңкө°,кІҪкё°лҸ„ м—°мІңкө° л°ұн•ҷл©ҙ л°ұл‘җкёё 69-4,031-835-8669
340,pelicana,лІҲлҸҷм җ,м„ңмҡёнҠ№лі„мӢң,к°•л¶Ғкө¬,м„ңмҡёнҠ№лі„мӢң к°•л¶Ғкө¬ мҳӨнҳ„лЎң32кёё 4-3 1мёө 5нҳё,02-986-9200
341,pelicana,лІҲмҳҒм җ,м¶©мІӯлӮЁлҸ„,кіөмЈјмӢң,м¶©мІӯлӮЁлҸ„ кіөмЈјмӢң кҙҖкіЁ1кёё 24-14 1мёө 2нҳё,041-856-9533
342,pelicana,лІ”м„ңм җ,мҡёмӮ°кҙ‘м—ӯмӢң,мҡёмЈјкө°,мҡёмӮ°кҙ‘м—ӯмӢң мҡёмЈјкө° лІ”м„ңмқҚ м җмҙҢ5кёё 37,052-245-2580
343,pelicana,лІ”м–ҙм җ,кІҪмғҒлӮЁлҸ„,м–‘мӮ°мӢң,кІҪмғҒлӮЁлҸ„ м–‘мӮ°мӢң л¬јкёҲмқҚ лҸҷмӨ‘5кёё22,055-383-8897
344,pelicana,лІ”м–ҙBм җ,лҢҖкө¬кҙ‘м—ӯмӢң,мҲҳм„ұкө¬,лҢҖкө¬кҙ‘м—ӯмӢң мҲҳм„ұкө¬ лҸҷлҢҖкө¬лЎң77кёё 24,
345,pelicana,лІ•1лҸҷм җ,лҢҖм,„кҙ‘м—ӯмӢң,лҢҖм „кҙ‘м—ӯмӢң лҢҖлҚ•кө¬ кі„мЎұлЎң 663лІҲкёё 30,042-673-4700
346,pelicana,лІ•2лҸҷм җ,лҢҖм,„кҙ‘м—ӯмӢң,лҢҖм „кҙ‘м—ӯмӢң лҢҖлҚ•кө¬ кі„мЎұмӮ°лЎң17лІҲкёё 81,042-631-0606
347,pelicana,лІ•мӣҗм җ,кІҪмғҒл¶ҒлҸ„,нҸ¬н•ӯмӢңл¶Ғкө¬,кІҪмғҒл¶ҒлҸ„ нҸ¬н•ӯмӢңл¶Ғкө¬ мһҘлҹүмӨ‘м•ҷлЎң 84,054-231-9998
348,pelicana,лі‘мҳҒм җ,мҡёмӮ°кҙ‘м—ӯмӢң,мӨ‘кө¬,мҡёмӮ°кҙ‘м—ӯмӢң мӨ‘кө¬ лі‘мҳҒлЎң 80,052-292-5255
349,pelicana,лі‘м җм җ,кІҪкё°лҸ„,нҷ”м„ұмӢң,кІҪкё°лҸ„ нҷ”м„ұмӢң лі‘м җлЎң 58(лі‘м җлҸҷ),031-236-9245
350,pelicana,лі‘мІңм җ,м¶©мІӯлӮЁлҸ„,мІңм•ҲмӢңлҸҷлӮЁкө¬,м¶©мІӯлӮЁлҸ„ мІңм•ҲмӢңлҸҷлӮЁкө¬ лі‘мІңл©ҙ м•„мҡ°лӮҙмһҘн„°2кёё 46,041-564-9199
351,pelicana,ліҙк°ңм җ,кІҪкё°лҸ„,м•Ҳм„ұмӢң,кІҪкё°лҸ„ м•Ҳм„ұмӢң ліҙк°ңл©ҙ лӮЁмӮ¬лӢ№лЎң 1-3,031-674-5882
352,pelicana,ліҙкҙ‘2м җ,м„ңмҡёнҠ№лі„мӢң,мҡ©мӮ°кө¬,"м„ңмҡёнҠ№лі„мӢң мҡ©мӮ°кө¬ мһҘл¬ёлЎң6кёё 101, м§ҖмғҒ1мёө(лҸҷл№ҷкі лҸҷ 1-9)",02-790-6161
353,pelicana,ліҙлқјм җ,кІҪкё°лҸ„,мҡ©мқёмӢңкё°нқҘкө¬,кІҪкё°лҸ„ мҡ©мқёмӢңкё°нқҘкө¬ мӮ¬мқҖлЎң 116,031-284-2887
354,pelicana,ліҙл №мӣ…мІңм җ,м¶©мІӯлӮЁлҸ„,ліҙл,м¶©мІӯлӮЁлҸ„ ліҙл №мӢң мӣ…мІңмқҚ м¶©м„ңлЎң 872,041-931-3052
355,pelicana,ліҙмқҖм җ,м¶©мІӯл¶ҒлҸ„,ліҙмқҖкө°,м¶©мІӯл¶ҒлҸ„ ліҙмқҖкө° ліҙмқҖмқҚ мӮјмӮ°лЎң 31,043-543-1655
356,pelicana,ліөлҢҖм җ,м¶©мІӯл¶ҒлҸ„,мІӯмЈјмӢңнқҘлҚ•кө¬,м¶©мІӯл¶ҒлҸ„ мІӯмЈјмӢңнқҘлҚ•кө¬ ліөлҢҖлЎң 199лІҲкёё 3,043-265-2450
357,pelicana,ліөмҲҳм җ,лҢҖм,„кҙ‘м—ӯмӢң,лҢҖм „кҙ‘м—ӯмӢң м„ңкө¬ ліөмҲҳл¶ҒлЎң 61,042-584-7308
358,pelicana,ліёлҰ¬м җ,лҢҖкө¬кҙ‘м—ӯмӢң,лӢ¬м„ңкө¬,лҢҖкө¬кҙ‘м—ӯмӢң лӢ¬м„ңкө¬ лҢҖлӘ…мІңлЎң42кёё 26,
359,pelicana,ліёмҳӨ2м җ,кІҪкё°лҸ„,м•ҲмӮ°мӢңмғҒлЎқкө¬,кІҪкё°лҸ„ м•ҲмӮ°мӢңмғҒлЎқкө¬ к°ҒкіЁлЎң 123,031-416-4066
360,pelicana,лҙүкіЎм җ,кІҪмғҒл¶ҒлҸ„,кө¬лҜёмӢң,кІҪмғҒл¶ҒлҸ„ кө¬лҜёмӢң лҙүкіЎлӮЁлЎң9кёё 35,
361,pelicana,лҙүлӢҙмҷҖмҡ°лҰ¬м җ,кІҪкё°лҸ„,нҷ”м„ұмӢң,кІҪкё°лҸ„ нҷ”м„ұмӢң лҙүлӢҙмқҚ мҷҖмҡ°лЎң15лІҲкёё 55-9 нҡЁм„ұ@мғҒк°Җ1мёө,031-222-0147
362,pelicana,лҙүлӢҙм җ,кІҪкё°лҸ„,нҷ”м„ұмӢң,кІҪкё°лҸ„ нҷ”м„ұмӢң лҙүлӢҙмқҚ м§„л“ұ1кёё 57-1,031-298-9966
363,pelicana,лҙүлҚ•2м җ,лҢҖкө¬кҙ‘м—ӯмӢң,лӮЁкө¬,лҢҖкө¬кҙ‘м—ӯмӢң лӮЁкө¬ лҢҖлҙүлЎң 35,053-476-4819
364,pelicana,лҙүлҸҷмЈјкіөм җ,м,„лқјл¶ҒлҸ„,м „лқјл¶ҒлҸ„ мҷ„мЈјкө° лҙүлҸҷмқҚ лӮҷнҸүлҰ¬ 1245 104нҳё,
365,pelicana,лҙүмӮ°м җ,к°•мӣҗлҸ„,мӣҗмЈјмӢң,к°•мӣҗлҸ„ мӣҗмЈјмӢң м№ҳм•…лЎң 1867 (лҙүмӮ°лҸҷ),033-743-2877
366,pelicana,лҙүм•”лҰ¬м җ,кІҪкё°лҸ„,м–‘мЈјмӢң,кІҪкё°лҸ„ м–‘мЈјмӢң мқҖнҳ„л©ҙ мқҖнҳ„лЎң 521,031-864-7255
367,pelicana,лҙүмқјмІңм җ,кІҪкё°лҸ„,нҢҢмЈјмӢң,кІҪкё°лҸ„ нҢҢмЈјмӢң мЎ°лҰ¬мқҚ л‘җлЈЁлҙүлЎң 5,031-945-5130
368,pelicana,лҙүмІңнҳ„лҢҖм җ,м„ңмҡёнҠ№лі„мӢң,кҙҖм•…кө¬,"м„ңмҡёнҠ№лі„мӢң кҙҖм•…кө¬ м–‘л…•лЎң 35-1, 1мёө(лҙүмІңлҸҷ)",02-873-6430
369,pelicana,лҙүнҸүм җ,к°•мӣҗлҸ„,нҸүм°Ҫкө°,к°•мӣҗлҸ„ нҸүм°Ҫкө°  лҙүнҸүл©ҙ кё°н’Қ3кёё 28,033-336-9282
370,pelicana,лҙүнҷ”м җ,кІҪмғҒл¶ҒлҸ„,лҙүнҷ”кө°,кІҪмғҒл¶ҒлҸ„ лҙүнҷ”кө° лҙүнҷ”мқҚ лӮҙм„ұлҰ¬ 236-17,054-672-0909
371,pelicana,л¶Җк°•м җ,м„ёмў…нҠ№лі„мһҗм№ҳмӢң,л¶Җк°•л©ҙ,м„ёмў…нҠ№лі„мһҗм№ҳмӢң  л¶Җк°•л©ҙ л¶Җк°•2кёё 11,044-275-0514
372,pelicana,л¶Җк°ңмЈјкіөм җ,мқёмІңкҙ‘м—ӯмӢң,л¶ҖнҸүкө¬,"мқёмІңкҙ‘м—ӯмӢң л¶ҖнҸүкө¬ л¶Җк°ңлЎң 79, (л¶Җк°ңлҸҷ,л¶Җк°ңнғқм§Җк°ңл°ң1лё”лҹӯ)",032-361-0097
373,pelicana,л¶ҖкіЎм җ(м•ҲмӮ°),кІҪкё°лҸ„,м•ҲмӮ°мӢңмғҒлЎқкө¬,"кІҪкё°лҸ„ м•ҲмӮ°мӢңмғҒлЎқкө¬ м„ұнҳёлЎң 258, м•ҲмӮ°м ң2мў…н•©мӢңмһҘ 1003нҳё",031-416-7532
374,pelicana,л¶ҖкіЎм җ(мқҳмҷ•),кІҪкё°лҸ„,мқҳмҷ•мӢң,кІҪкё°лҸ„ мқҳмҷ•мӢң мҶ”л°ӯкёё 31,031-461-9292
375,pelicana,л¶Җл°ңм җ,кІҪкё°лҸ„,мқҙмІңмӢң,кІҪкё°лҸ„ мқҙмІңмӢң л¶Җл°ңмқҚ л¬ҙмҙҢлЎң 137,031-634-6204
376,pelicana,л¶ҖмӮ°мӢ нҸүм җ,л¶ҖмӮ°кҙ‘м—ӯмӢң,мӮ¬н•ҳкө¬,л¶ҖмӮ°кҙ‘м—ӯмӢң мӮ¬н•ҳкө¬ лӢӨлҢҖлЎң142лІҲкёё 130(мӢ нҸүлҸҷ),051-207-6551
377,pelicana,л¶ҖмӮ°м§ҖмӮ¬,л¶ҖмӮ°кҙ‘м—ӯмӢң,мӮ¬н•ҳкө¬, ,
378,pelicana,л¶Җм„қм җ,кІҪмғҒл¶ҒлҸ„,мҳҒмЈјмӢң,кІҪмғҒл¶ҒлҸ„ мҳҒмЈјмӢң л¶Җм„қл©ҙ мҶҢмІңлҰ¬ 381-7,054-633-3132
379,pelicana,л¶ҖмҶЎм җ,м,„лқјл¶ҒлҸ„,м „лқјл¶ҒлҸ„ мқөмӮ°мӢң л¶ҖмҶЎ1лЎң 65,063-832-9292
380,pelicana,л¶Җм•Ҳм җ,к°•мӣҗлҸ„,м¶ҳмІңмӢң,к°•мӣҗлҸ„ м¶ҳмІңмӢң нӣ„м„қлЎң 261(нӣ„нҸүлҸҷ),033-256-4825
381,pelicana,л¶Җм—¬м җ,м¶©мІӯлӮЁлҸ„,л¶Җм—¬кө°,м¶©мІӯлӮЁлҸ„ л¶Җм—¬кө° л¶Җм—¬мқҚ м„ұмҷ•лЎң 173лІҲкёё 12,041-833-2777
382,pelicana,л¶ҖнҸүм җ,мқёмІңкҙ‘м—ӯмӢң,л¶ҖнҸүкө¬,"мқёмІңкҙ‘м—ӯмӢң л¶ҖнҸүкө¬ л¶ҖнҸүл¬ёнҷ”лЎң115 лІҲкёё7, 1мёө(л¶ҖнҸүлҸҷ)",032-516-8292
383,pelicana,л¶Ғк°ҖмўҢ1м җ,м„ңмҡёнҠ№лі„мӢң,м„ңлҢҖл¬ёкө¬,"м„ңмҡёнҠ№лі„мӢң м„ңлҢҖл¬ёкө¬ мҰқк°ҖлЎң20кёё 71, 1мёө(л¶Ғк°ҖмўҢлҸҷ)",02-372-1600
384,pelicana,л¶Ғк°ҖмўҢ2м җ,м„ңмҡёнҠ№лі„мӢң,м„ңлҢҖл¬ёкө¬,м„ңмҡёнҠ№лі„мӢң м„ңлҢҖл¬ёкө¬ кұ°л¶ҒкіЁлЎң 148(л¶Ғк°ҖмўҢлҸҷ),02-375-7283
385,pelicana,л¶ҒлӮҙм җ,кІҪкё°лҸ„,м—¬мЈјмӢң,кІҪкё°лҸ„ м—¬мЈјмӢң л¶ҒлӮҙл©ҙ  м—¬м–‘2лЎң 267,031-884-4070
386,pelicana,л¶Ғл¬ём җ,кІҪкё°лҸ„,мҲҳмӣҗмӢңмһҘм•Ҳкө¬,кІҪкё°лҸ„ мҲҳмӣҗмӢңмһҘм•Ҳкө¬ нҢ”лӢ¬лЎң259лІҲкёё 9,031-255-7217
387,pelicana,л¶ҒліҖм җ,кІҪкё°лҸ„,к№ҖнҸ¬мӢң,"кІҪкё°лҸ„ к№ҖнҸ¬мӢң лҙүнҷ”лЎң182лІҲкёё 29, 113нҳё",031-982-4560
